,track_uri,track_name,track_pop,artist_uri,artist_name,artist_pop,artist_genres,album,album_uri
759,6WBlLE5l2dxxdzt4j6GdKD,beginning and end,28,1XujSdsxykPhP3dn6HaT4l,PARK WON,39,['korean pop'],my fuxxxxx romance,spotify:album:3AQTZVGPEZIpeLz43JsrKY
760,3uynvTY0TBzCZEIkACYjEq,Straitjacket Summer Love,31,0HvUV5FFd0Z9zrhPH3Q4Lf,Johnny Dynamite and the Bloodsuckers,23,"['chill dream pop', 'dark synthpop']",Straitjacket Summer Love,spotify:album:7EhfNVZbNdUmf5Jpj4ur3r
761,2MHGhfiCXvfeo3ZQ3RyG0B,TAXI SULLA LUNA (feat. Emma & Takagi & Ketra),65,6CKch2otN4SPznHf9ms5JF,Tony Effe,74,"['italian hip hop', 'italian pop', 'trap italiana']",ICON,spotify:album:0zGirhBBoAjHz8t37u1IRW
762,4kf6bbuEWpUgLU2P6zsdyM,On And On,35,039HWymb5EJiSHhtlJctsi,Say Yes Dog,43,"['german indie', 'german indie pop', 'luxembourgian indie', 'neo-synthpop']",DRÄI,spotify:album:7EClr26N4pmE0nEJk2OZeM
763,1RhEJjj1DvPxXKVhxTxJZb,Money Ain't A Thing,38,6vXTefBL93Dj5IqAWq6OTv,French Montana,73,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Mac & Cheese 5 (Deluxe),spotify:album:4AGjxCGVc1sddtxLXtZa58
764,1iW01MpA3PwLW97dq1hHEH,Lean & $prite,69,0Q5gLNKbp5mpfEvquAaHCl,Owen,54,"['swedish gangsta rap', 'swedish hip hop', 'swedish trap', 'swedish trap pop']",Lean & $prite,spotify:album:7eEKWJ2EWUqDTHNQnyDwCW
765,2UMfEPVC95lYCFioGIOuNV,Human Glow,24,636Zdq45wjoYRFToU0t3Gb,XY&O,26,['indie poptimism'],Human Glow,spotify:album:6Ix1KO7ZtxRln3XevrbhIq
766,4WD4B8lUQ7TmXq5M4BJjky,Peace Love and Harmony,31,0DxeaLnv6SyYk2DOqkLO8c,MAGIC!,66,"['pop', 'reggae fusion']",Inner Love Energy,spotify:album:5oWvNTQdhL9lVri1H5RAkT
767,0N9HNWnlB580scSirfQ41r,2MG (With. LLusion & Phem),30,2tmWjaROlvLpahIZcvPLwi,Jez Dior,37,"['deep underground hip hop', 'indie pop rap']",While You Wait…,spotify:album:6Zb0okmaZot9TfTo8iaFx3
768,1bS2oxSjhxfrnyLrEyCMeY,Miss me when I'm gone,27,3Q71N3lHz2pijhljCNqOqw,Andrea,39,"['bulgarian pop', 'chalga']",Miss me when I'm gone,spotify:album:3EcFeRVJJmLi6CE9H9Qw9b
769,222L9EIrHvCTHVF8lgPGfJ,Andamos Con Dios,25,5ZuEEy60Q2rXIQX20efDHz,LifeBanda,16,"['pop cristiano', 'rap cristiano', 'trap cristiano']",Andamos Con Dios,spotify:album:2MGM1KzwQ7XuRmqq6k2say
770,2TzLsUZK61MBI8sNIuMp3o,Tending Your Promise,25,1JS5oJXFSqmcb1L51t9Uzy,Marcus & Jalyn McGill,11,['pop worship'],Tending Your Promise,spotify:album:5FGfr00YLq9dN6quHNl61M
771,7eRN1jcYXXQp5uzSV6WkRS,Dizzy - LIZOT Remix,48,5vBSrE1xujD2FXYRarbAXc,Olly Alexander (Years & Years),65,"['dance pop', 'gauze pop', 'pop', 'pop dance', 'uk pop']",Dizzy (LIZOT Remix),spotify:album:1ZQZ2oVu2lHGaFq1FaO163
772,4Jfk3qtOt974iziMuFC9vE,Mash Up: Diễm Xưa & Đại Minh Tinh,41,3LsIDqxwDjcEKbK3D1IrDk,Thu Phương,34,"['v-pop', 'vietnamese pop']",Mash Up: Diễm Xưa & Đại Minh Tinh,spotify:album:6X2xpEvhNJbTHDcNQu9xHK
773,1cc0t6E1dXtbiCG36dORhP,360,46,5gztxlbwQ2Gamz2hWaNIrA,Ghetto Boy,37,"['nigerian pop', 'uk dancehall']",360,spotify:album:35BwMj0VAg3BCwB78CO7wa
774,6GAbbgKtgj2F4BwszjEk12,All day,51,2HGAZDmVV3GAH4XFAZdvSG,Isaac Delusion,50,"['electro-pop francais', 'french indie pop', 'french indietronica', 'french psychedelic']",Lost and found,spotify:album:4V5EXwlVZyDgqx5RHLik1z
775,1Z8WfyTjygwVITQUoKLPwq,Sao Không Là Em (feat. Xám & Thuy MX),45,4APrfmUo8KRrjCVuyoKvwY,O.lew,47,['v-pop'],Sao Không Là Em (feat. Xám & Thuy MX),spotify:album:50cJlWSm7SabQNEZ9GCino
776,2oYaXVmz2K9QK8pMQALssW,What's Going on with Ordinary People,24,5onPoueRGS17tA2CcceUiz,"The Reds, Pinks and Purples",32,['modern jangle pop'],Unwishing Well,spotify:album:1Ag5x5PJWecoiZV2r6RTex
777,6lOkVyq1Xiv6xRMRYSRuaK,What's Going on with Ordinary People,24,5onPoueRGS17tA2CcceUiz,"The Reds, Pinks and Purples",32,['modern jangle pop'],What's Going on with Ordinary People,spotify:album:0ZYbpP96bqC1pF1cXwoEJf
778,2f0mvBhN1jcg8pXDCE2N9B,Talk To Me Nicely,27,1LrWZc2qPhRCHyr6XtpBxq,Dizzy Wright,48,"['conscious hip hop', 'indie pop rap', 'underground hip hop']",Trial And Error,spotify:album:5VkOuG0foudkXolb85cCeO
779,1XrlKWNHeCg795Q6HRj8PR,All Star - triple j Like A Version,40,1P1y4wp6V0CwjhGcXPKgAu,Between You & Me,42,"['anthem emo', 'aussie emo', 'easycore', 'pop punk']",All Star (triple j Like A Version),spotify:album:4qhY3vFNKb96z9waS9GfAr
780,5DGllWdgfqyoYa3CXu1peM,In The Middle,30,1P1y4wp6V0CwjhGcXPKgAu,Between You & Me,42,"['anthem emo', 'aussie emo', 'easycore', 'pop punk']",Kill My Vibe,spotify:album:2cHTrXqBuuyUNEfwxpoy5A
781,025t5G5jnhQtBs6fBatzEU,Time And Time,17,6azIwjbFw43gWlC1bPubOA,Wisteria,26,['chill dream pop'],Kiss at Dusk,spotify:album:5piAncCQlzz9qzteGR69Lx
782,5NEXJW6ui0p1CdCQu0hIhW,Locked Up ft. Akon (3 Are Legend & Bassjackers Remix),39,77AiFEVeAVj2ORpC85QVJs,Steve Aoki,69,"['edm', 'electro house', 'pop dance']",HiROQUEST 2: Double Helix Remixed,spotify:album:73RBjRZjJms5q8X0BHnP9g
783,3JuxKZVvszTaz5opuSWGBT,Evenings & Weekends,29,7blXVKBSxdFZsIqlhdViKc,Valley,54,"['hopebeat', 'indietronica', 'singer-songwriter pop']",songs that got lost in translation (extended),spotify:album:0mZ8CubN4B0AFtG8c33OZB
784,6wKxZaIxt6jnaJSUDwJ7ZK,Chemical Type,43,0eEhOgZ2x6kv8kLz77WO7b,ONF,44,"['k-pop', 'k-pop boy group']",Beautiful Shadow,spotify:album:5nXv3AmmxYJit6u1OPkmMI
785,7crIufKdQ8ggTw00K7oHeY,Emerald and Stone (Arr. Knoth),9,7MSUfLeTdDEoZiJPDSBXgi,Brian Eno,59,"['ambient', 'art pop', 'art rock', 'compositional ambient', 'experimental', 'experimental ambient', 'fourth world', 'glam rock', 'minimalism', 'singer-songwriter']",LOVE,spotify:album:6Qw9WEGRPnYRuON3nWRvJ4
786,1kztceQlaXUButMTZTSRht,oHio (feat. Freddie Gibbs),43,5IcR3N7QB1j6KBL8eImZ8m,ScHoolboy Q,72,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",BLUE LIPS,spotify:album:5zwErTQQy6QV1vHMDxPz3R
787,4T1gbwv7QMojOXSLXVTzQf,Demons & Angels,50,4NiZlwuau3hlznWpJYnme4,Wizard Chan,49,['nigerian pop'],The Messenger,spotify:album:0hvJW7VOP4196IMePNLzZi
788,7hmNlCxllb4x9WHjOJNu9k,The Moon Is In The Wrong Place,28,6A5Ns1SpGWTt8SzXPwiqVE,Shannon & The Clams,42,"['bay area indie', 'indie garage rock', 'oakland indie', 'power-pop punk']",Real Or Magic,spotify:album:0b6XUCiA0QGgHDQPVZQGfL
789,7kJYocF0sLDtc4wQaMSVTg,Jogado Na Rua / Casa Amarela - Ao Vivo,64,61rqgwKmF0QwycnC8O82rn,Guilherme & Santiago,61,"['sertanejo', 'sertanejo pop', 'sertanejo tradicional', 'sertanejo universitario']",Perfume Novo (Ao Vivo),spotify:album:0yOZpS1RqwxlbEgtQKgtTC
790,5RYMpjhxB8EDCFRvM72VN4,Moth To A Flame (with The Weeknd),53,1h6Cn3P4NGzXbaXidqURXs,Swedish House Mafia,72,"['edm', 'pop dance', 'progressive electro house']",The Highlights (Deluxe),spotify:album:18sR8zHx4zsVJUI4bHWuPC
791,4rjnL8XOEIaLH4gyWzWWG0,You and God,17,0iqY9Onfqu47Lm6bEC5gpy,Jordan Gray,22,['country pop'],Jordan Gray,spotify:album:4jXrNehRGb7LOSdZYDqrfJ
792,4b59G0rp6YFyhgYKuSmJSG,Stargirl Interlude (feat. Lana Del Rey),50,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,93,"['canadian contemporary r&b', 'canadian pop', 'pop']",The Highlights (Deluxe),spotify:album:18sR8zHx4zsVJUI4bHWuPC
793,7eJLsx8nviFZuBptLM2SwK,nothing and that's ok,18,1JmAXAbenjeUV9rTxyI9ZZ,Xavier Dunn,30,['australian pop'],nothing and that's ok,spotify:album:3eTvX3k1Nx4bBCTfbTVP51
794,7prws402MRgE4ovl5AmzOm,Pheenin,34,7ibAWtDtmEfaVhc1FJ3Vl9,Eric Bellinger,60,"['pop r&b', 'r&b']",The Rebirth 3: The Party & The Bedroom,spotify:album:01bHZLLEGrQkliJecHJTmS
795,1HYMa3EBTD4Jqc2Mw4N54a,You & I,28,4xPR9p75zzDlisJvvhEYl2,Jacob Lee,45,['australian pop'],Lowlyland,spotify:album:1KiaSuwxsrULXxXuXlWtFY
796,26rzDHp6iMMnCRt04OPEcB,Good Vibes Only,49,6jTnHxhb6cDCaCu4rdvsQ0,Hot Chelle Rae,53,"['dance rock', 'neon pop punk', 'post-teen pop']",Good Vibes Only,spotify:album:2Ve535XnM2SrrxwNOfRpoj
797,14x8FsLsj5yLgslkj1XFhp,Angel Of Death,28,67c577KTE235yIneE18N6o,Midi Memory,27,['chill dream pop'],Far Gone and Out,spotify:album:5Gn8kDRcKggF0eVLhbkGA1
798,6lr5FH80dzVN1mQpgnJB8n,White Cliffs Of Dover (The New Look: Season 1 (Apple TV+ Original Series Soundtrack)),47,1moxjboGR7GNWYIMWsRjgG,Florence + The Machine,76,"['baroque pop', 'electropop', 'modern rock', 'neo mellow', 'uk alternative pop']",White Cliffs Of Dover (The New Look: Season 1 (Apple TV+ Original Series Soundtrack)),spotify:album:7uritQDmgAlxO8PQSf5ITq
799,7rztNRexBl8QEdtKB6Cr91,Care About Us (feat. Ebenezer),54,01pKrlgPJhm5dB4lneYAqS,Sigma,56,"['dancefloor dnb', 'pop dance', 'uk dance']",London Sound,spotify:album:5jguHiPnYKnCubpuOZskLY
800,3Wyz5juKI4iAsj7zPR0mVy,Lovers In A Past Life (with Rag'n'Bone Man),51,7CajNmpbOovFoOoasH2HaY,Calvin Harris,84,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']",Lovers In A Past Life (Westend Remix),spotify:album:4iIX8tATPedKUMG0dmsKMJ
801,4xP5L8lCtpkFExbOVhpxtG,Don't Play Wit It,34,7ibAWtDtmEfaVhc1FJ3Vl9,Eric Bellinger,60,"['pop r&b', 'r&b']",The Rebirth 3: The Party & The Bedroom,spotify:album:01bHZLLEGrQkliJecHJTmS
802,67GWgzQyDPXRSt8PcodrG4,Demons & Angels,48,4NiZlwuau3hlznWpJYnme4,Wizard Chan,49,['nigerian pop'],Demons & Angels,spotify:album:1Mbqe3atwMxu9DKRzawdbr
803,3EceshXBTyL3KiocjktXMU,Poly (and 74 musicians),39,5If5Tdg66Q5X3L57G7A6Pn,Thylacine,48,"['french indie pop', 'french indietronica', 'new french touch']",and 74 musicians,spotify:album:3kH3y6hyAkxB0PMqH2o2MB
804,2CXCvQ3RX8g26xTGDUmJQ1,"A Fox, A Bird",23,6ps9u0MZquDDBReh8XuBeY,Andrea von Kampen,39,['pop folk'],Sister Moon,spotify:album:24xlNlPvcR1JLo72OImkAK
805,4jyfQrshWm19z0sllb5qWF,Rescue Me (ASOT 1154) - Den Kayo Remix,23,1UtBjqMZBAmqIPlDrKu7Tr,Andrew Rayel,47,"['edm', 'moldovan pop', 'pop dance', 'progressive house', 'trance']",ASOT 1154 - A State of Trance Episode 1154 [Including Live at Tomorrowland (NYE 2020)],spotify:album:4yydG5yipZJPsWbMeOTN3I
806,1GJ7KmCdcq3E1KDGM0QovJ,Now Or Never,26,1LrWZc2qPhRCHyr6XtpBxq,Dizzy Wright,48,"['conscious hip hop', 'indie pop rap', 'underground hip hop']",Trial And Error,spotify:album:5VkOuG0foudkXolb85cCeO
807,26n5ixtYPvyyOVY3C4crOg,Paying Bills At The End Of The World,27,59cc2f0IvGu6YVEtY4cS0p,Aaron West and The Roaring Twenties,43,"['alternative emo', 'anthem emo', 'emo', 'philly indie', 'pop punk']",Alone At St. Luke's,spotify:album:6ILU1s1OVzhQticivSVqYb
808,7dr1lLSbw7UaEch1ycBxRc,"yes, and? - Felix Jaehn Remix",24,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,92,['pop'],"yes, and? (Felix Jaehn Remix)",spotify:album:1K9Kpjfdj7Y3MHxuq3M6TK
809,2k0D2OXWXwuwBPXLQQYmZx,Dost Banke,53,3OLGltG8UPIea8sA4w0yg0,Rahat Fateh Ali Khan,70,"['classic pakistani pop', 'filmi', 'modern bollywood', 'qawwali', 'sufi']",Dost Banke,spotify:album:4Ira2DDLEUgXmL6t4UA95V
810,0KzpVBgDYGQmT04cPzBmNm,Alone and Forsaken,23,6eWnjKdp3WMtFhIRFO3KRN,Parry Ray,17,['jazz pop'],Alone and Forsaken,spotify:album:4GVKXq9iBEylHH8HlwF4wV
811,5JZfaROX46Lfe1uL9b0tRa,Island,28,4kAyoGhVlC6PFg0FvMqmFB,Morgan St. Jean,48,"['la pop', 'singer-songwriter pop']",My Mind And I,spotify:album:2cju8nvFk8EoRNa9Ve59Hv
812,2VLYABvds8TYxshr8NRJYz,Fly (Acoustic),30,4RwbDag6jWIYJnEGH6Wte9,Drew Holcomb & The Neighbors,54,"['acoustic pop', 'stomp and holler']",Strangers No More: The Worktapes,spotify:album:4N2B94ntsBdgpdlQFfa7EO
813,0RIfczN0zU09Jl1ZzsUS2Y,RUGGINE ⚮ (con chiello & Coez),61,7gjqZ8coFZimZDtdk04WP1,MACE,67,"['funk carioca', 'italian hip hop', 'italian pop']",RUGGINE ⚮ (con chiello & Coez),spotify:album:5qmAywH16FCK4UjPk1pnVD
814,2b9wKOYo4Cu8Bqv1jmZBmB,Eu Gravei - Ao Vivo,52,0oV3e0s6fk8CsTP1txxPMs,Vini & Lucas,39,['sertanejo pop'],Daquele Jeito (Ao Vivo),spotify:album:1I3dwGT3m9Uls4okcjYXf4
815,1KXuGqoiy1Elq67dF3mQdU,Drizzle,43,0kRAVpQhUUArA8UnYwEdeZ,Kwon Jin Ah,43,"['k-indie', 'korean pop']","Captivating the King, Pt. 2 (Original Soundtrack)",spotify:album:0q0qONIY8KsUPQ7BJgfUv6
816,3BB2C2cYmp6Tc2iEzFKUwH,Tô Bem Melhor - Ao Vivo,63,1LIuN7ov1IBQDdLsU83ojl,Hugo & Guilherme,75,"['agronejo', 'arrocha', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']","062, Vol. 1 (Ao Vivo)",spotify:album:7tINLJQHyDGmx24RMv63KH
817,3olSvXaXYvtMyQ5CJLsSbA,Ma Andi Gherak Mahbuub,28,11dMqVZY4PHgVL80tejvHK,Omar Souleyman,37,"['arab pop', 'dabke', 'syrian pop']",Erbil,spotify:album:12kpVIlrWxmOJV7wX4JL8M
818,4zCsAUTCRoXHd8qNX2Th4F,The Things She Loved,34,4eMIZNb3qBMQXkfwCaA31H,Anthony Lazaro,48,['jazz pop'],Maps and Clouds,spotify:album:0QBApyNBeYCKPGDWRbJotZ
819,6ygJewOTJKqCyNBsGCbfwL,"A Fox, a Bird",24,6ps9u0MZquDDBReh8XuBeY,Andrea von Kampen,39,['pop folk'],"A Fox, a Bird",spotify:album:1whkBNp7sjZjuvVL8xsr5G
820,1EAO8PW5kCyamGio6Lz1xK,Vowels (And The Importance Of Being Me) - Live at Paul's,27,5rebfYbZVIhbRVcRKWVOAh,HUNNY,46,"['indie pop', 'pov: indie']",Live at Paul's,spotify:album:72YCujaWBR06sjzQiP4qFU
821,3uPewzyiactV86BR9Wu3BW,Dreaming,26,2NjfBq1NflQcKSeiDooVjY,Tones And I,68,['australian pop'],Dreaming (Acoustic),spotify:album:0qkDHnHElQcN7LC2QKuY3e
822,0vasCmHWv4ggN8Q21rZ22n,"Blood, Hair, And Eyeballs",23,1aEYCT7t18aM3VvM6y8oVR,Alkaline Trio,55,"['chicago punk', 'emo', 'pop punk', 'punk', 'skate punk']",Versions Of You,spotify:album:3PgfExqEE8aHKGRilrmrAS
823,5sxHBRm5EZLaA03iALXm30,Writer's Block,34,7ibAWtDtmEfaVhc1FJ3Vl9,Eric Bellinger,60,"['pop r&b', 'r&b']",The Rebirth 3: The Party & The Bedroom,spotify:album:01bHZLLEGrQkliJecHJTmS
824,1wH1L0g4zpEv3KSnFix9Lf,When I Wake Up (Club Mix),38,5wwneIFdawNgQ7GvKK29Z3,Lucas & Steve,57,"['dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house']",When I Wake Up (Club Mix),spotify:album:1GcYmXDF41C7moqc4SuW0B
825,5id3kdrIEZW1z9JhUFl29N,Learning to Love a Band,22,5onPoueRGS17tA2CcceUiz,"The Reds, Pinks and Purples",32,['modern jangle pop'],Unwishing Well,spotify:album:1Ag5x5PJWecoiZV2r6RTex
826,44gNzJFE0jiE1jLs4IVo05,GGB,52,3EfnKIG9827OXkcQQT7HEI,SUPER JUNIOR-D&E,46,"['k-pop', 'k-pop boy group']",606,spotify:album:4UhuKCLwLJ3cuvBsNNY64H
827,3HnMCuMNVTrshARdnf6J7x,Evenings & Weekends,28,7blXVKBSxdFZsIqlhdViKc,Valley,54,"['hopebeat', 'indietronica', 'singer-songwriter pop']",songs that got lost in translation,spotify:album:7DNKJTacqnSTbhjbWq1Ihx
828,3MLnstuG9GJpRSz1Vs8F8m,Pegada Nova - Ao Vivo,67,1LIuN7ov1IBQDdLsU83ojl,Hugo & Guilherme,75,"['agronejo', 'arrocha', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']",062 (Ao Vivo),spotify:album:2BvTUSzjyRiATeuIPicQPY
829,2QXlr0XoTxkRDsJexYPd77,Maps in French,35,4eMIZNb3qBMQXkfwCaA31H,Anthony Lazaro,48,['jazz pop'],Maps and Clouds,spotify:album:0QBApyNBeYCKPGDWRbJotZ
830,6tDX54VSuvsjMfhHjUo6Dm,In Lieu Of Flowers,26,59cc2f0IvGu6YVEtY4cS0p,Aaron West and The Roaring Twenties,43,"['alternative emo', 'anthem emo', 'emo', 'philly indie', 'pop punk']",Paying Bills At The End Of The World,spotify:album:0QRoPmKLTTPo6ccXvcdU0W
831,1pgCICljgn9HSX4DF4NxsL,Spirit and the Bride,19,08vxD3roX2JckYwjZZVjr2,Jonathan Lee McElhenny,10,['c-pop'],The Band Table,spotify:album:62OoBQMstSvzuGJwKIlaNT
832,5jFuhOCdEBPZkxOcqRECYt,Poder De Mentir - Ao Vivo,58,37eYuWTOZtUG8PgFOsj9h8,Fred & Fabrício,61,"['agronejo', 'sertanejo pop']",Infinito Pra Sempre (Ao Vivo),spotify:album:1H0ZEUFbFbIe1ASHIsqukc
833,3hdlIlcZ4XRngOw16KITNC,Perfect Picture,33,7ibAWtDtmEfaVhc1FJ3Vl9,Eric Bellinger,60,"['pop r&b', 'r&b']",The Rebirth 3: The Party & The Bedroom,spotify:album:01bHZLLEGrQkliJecHJTmS
834,4kSScdjHrzFKJsSL0O3cVo,A Million Stars,44,4eMIZNb3qBMQXkfwCaA31H,Anthony Lazaro,48,['jazz pop'],Maps and Clouds,spotify:album:0QBApyNBeYCKPGDWRbJotZ
835,6OkG7qmDA1xmBDD5SBtGkO,Find Someone,33,7ibAWtDtmEfaVhc1FJ3Vl9,Eric Bellinger,60,"['pop r&b', 'r&b']",The Rebirth 3: The Party & The Bedroom,spotify:album:01bHZLLEGrQkliJecHJTmS
836,2U0TOImwQ56cQRsUPgVUeT,Dizzy - Extended Mix,39,5vBSrE1xujD2FXYRarbAXc,Olly Alexander (Years & Years),65,"['dance pop', 'gauze pop', 'pop', 'pop dance', 'uk pop']",Dizzy (Extended Mix),spotify:album:7tspc2cahWyalKXSeju6PS
837,1UkJ9ecgjtF96Sl9VNfkdv,Swimmers (Hushed),22,3UAk61T8PItbpgEi9u7ofY,Andrew Belle,51,['acoustic pop'],You're the Sea (Hushed),spotify:album:3JuJBx1ND4kJnflnIJjySV
838,1RYae8AGv82BZ5TrrPP13W,Your Love (feat. Meshell Ndegeocello & Brandee Younger),36,3K0BfjMh2dS8WITuiMuGGW,Lizz Wright,46,"['contemporary vocal jazz', 'jazz pop', 'vocal jazz']",Shadow,spotify:album:1bm8lycQzE0Hx7w0dgPOKW
839,03eFDbrmDPnbIHXbgXbfP3,"Il Doc 4 (feat. Ernia, Emis Killa, Niky Savage & Andry The Hitmaker)",68,3ASAxVN1hNoYfoMcIkzZWL,VillaBanks,64,"['italian hip hop', 'italian pop', 'trap italiana']","Il Doc 4 (feat. Ernia, Emis Killa, Niky Savage & Andry The Hitmaker)",spotify:album:0PpCPIFyZetazW76gCA1x8
840,4KH8erMX1hd12ZeTBt6uob,Unwishing Well,22,5onPoueRGS17tA2CcceUiz,"The Reds, Pinks and Purples",32,['modern jangle pop'],Unwishing Well,spotify:album:1Ag5x5PJWecoiZV2r6RTex
841,4nS1XFs8gPrIyHGKz2vlGM,Love You More,47,7hJcb9fa4alzcOq3EaNPoG,Snoop Dogg,79,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",Love You More,spotify:album:4dk1KNzAbB0aic4CAe4ZcA
842,1HaBI7jdg9x15LM0YD7mt6,Fumo Da Noite - Ao Vivo,66,5DaqVKaxeqDbJuxaIP9m4u,Danilo e Davi,50,"['agronejo', 'sertanejo pop']",Fumo Da Noite (Ao Vivo),spotify:album:3KAICcdzZCUMj7FC7kXIGk
843,6c9bo3eIgJdMTY5fzg95JU,Eain Met Tway Ma Pay Nae,35,5zO858jAk9omSVmrOGtHh8,Bunny Phyoe,39,['burmese pop'],Me And My Alter-ego : Side B,spotify:album:76VEzdifZ8jbjRRxbSMmUc
844,5sgCXoMs7pjMo2l982KchP,Sunshine (Ralph And Odd Chorus Demo) 18.06.19.01,30,72tRiBHei5G9M8it4h4sfC,Oddisee,42,"['alternative hip hop', 'instrumental hip hop', 'sudanese pop']","Odd Sketches, Vol. 1",spotify:album:2P0y5zLv9AxKoQXQQrlMq2
845,211nUAlYkir2dpMNntyO4d,Don't Let Me Let Go (with ILLENIUM & Evan Giia) - Zomboy Remix,29,5R3Hr2cnCCjt220Jmt2xLf,Dillon Francis,61,"['brostep', 'edm', 'electro house', 'moombahton', 'pop dance', 'progressive electro house', 'slap house']",These Remixes Are Fire TOO,spotify:album:5KDYfnaLzovDzekL9CLFJs
846,1jZvLWpxaSwj92OsZn5NZu,Blame (Live Acoustic),23,5GMZzcgmUwopsHBB7TyCsy,The Wind and The Wave,38,"['folk-pop', 'new americana']",Blame (Live Acoustic),spotify:album:5d443CdXqMRWVUobZePTPl
847,1H4NQdBuBFEDyLrKV5CYxg,Goals,37,6vXTefBL93Dj5IqAWq6OTv,French Montana,73,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Mac & Cheese 5 (Deluxe),spotify:album:4AGjxCGVc1sddtxLXtZa58
848,44XMwk1y6EEAjaNns44Dat,Chân Ái & Tình Nhân Ơi,42,5lAfakPZgxFKgiJD6xAF1G,Orange,53,['v-pop'],Sóng 24,spotify:album:2KR0vWBS0rccZu98Th5kD5
849,5s1JJKzVP3M5qBthMgvvM1,Story,39,7n437ZdDaCzqjJDJ7WmbyX,androp,36,"['j-pop', 'j-rock', 'japanese alternative rock']",Story,spotify:album:6MEjAQmuh89lQJkE9fLyvc
850,3osOJzKG1kyynlgiEXD2qN,Never Be Alone - Taiki Nulight Remix,43,4EPJlUEBy49EX1wuFOvtjK,Becky Hill,71,"['pop dance', 'pop house', 'uk dance', 'uk pop']",Never Be Alone (Taiki Nulight Remix),spotify:album:5b8hphs3tW2f9JCNpzPwDf
851,422x220EhUFqrx1v7N0Boc,Moon Ride,35,4eMIZNb3qBMQXkfwCaA31H,Anthony Lazaro,48,['jazz pop'],Maps and Clouds,spotify:album:0QBApyNBeYCKPGDWRbJotZ
852,4f6z8wVY1zG1PFdGjUVo0X,Drums (Feat. Kim Petras) - Tita Lau & James Hype Remix,34,43BxCL6t4c73BQnIJtry5v,James Hype,69,"['deep groove house', 'house', 'pop dance', 'uk dance']",Drums (Feat. Kim Petras) [Tita Lau & James Hype Remix],spotify:album:7bxEdkC6yRnuMXlLQsyOQ3
853,3N3wGSQfIRNxUZOsbfV384,شوبخ (Shuwaiekh) + تبين عيني (Tabeen Ayni) - Live in Bahrain,33,3hJv5p2HwekJysNB2NDnEC,André Rieu,61,"['easy listening', 'operatic pop', 'pop violin']",شوبخ (Shuwaiekh) + تبين عيني (Tabeen Ayni) [Live in Bahrain],spotify:album:1WHXWlqD6PezF1Hzi7excr
854,2rQgwJUT8zzyJzOqpxbzme,Just You and Me,34,2DIegoHjgAlIc6HYGGbu4h,Sophie Chen,43,"['taiwan pop', 'taiwan singer-songwriter']",Just You and Me,spotify:album:6Dmyr1ZYRGJ3F46F4hmJxy
855,6rO9sESdaysbQ3w3LLdBUA,Higher And Higher,16,67xUUajI1dXaeY4e4ouwEN,Switch,44,"['ccm', 'cedm', 'christian pop']",Symphony (Deluxe Edition),spotify:album:3DXs5BdYeUvolvS87Hr99V
856,2ASIg46Ff7TnwRoVIV4Uqr,Cottonwoods,22,6ps9u0MZquDDBReh8XuBeY,Andrea von Kampen,39,['pop folk'],Sister Moon,spotify:album:24xlNlPvcR1JLo72OImkAK
857,1IQaDSwZmiYMwbUgKtfdvf,BONNIE & CLYDE,23,1XYpi8swds1ve699iHIuXL,WESLEY,32,['teen pop'],BONNIE & CLYDE,spotify:album:6ckGGApuH20Axikiz6hRQp
858,0BePvgv5BqYW0ZtVQHotWF,Vivaldi (and 74 musicians),42,5If5Tdg66Q5X3L57G7A6Pn,Thylacine,48,"['french indie pop', 'french indietronica', 'new french touch']",and 74 musicians,spotify:album:3kH3y6hyAkxB0PMqH2o2MB
859,4bJSXWrGftb0ud2wbPWcL5,Skull And Bones,23,5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,85,"['dance pop', 'pop']",Scarlet 2 CLAUDE,spotify:album:5ld8AehXSVAgINhNRu5Tey
860,12oiTym9pSzDumpPCHSOVj,Adoration Song - Live,30,4GdeUL15baI90obDfYOvqX,Mark & Sarah Tillman,38,"['ambient worship', 'anthem worship', 'christian indie folk', 'pop worship']",Adoration Song (Live),spotify:album:6lu6V6pmNiia5Zu5U0ta3o
861,0wtRemsZKairByrQ5ftCjJ,D.Y.T,32,7ibAWtDtmEfaVhc1FJ3Vl9,Eric Bellinger,60,"['pop r&b', 'r&b']",The Rebirth 3: The Party & The Bedroom,spotify:album:01bHZLLEGrQkliJecHJTmS
